YEAR,NFIREID,FIRECAUS,BURNCLAS,AGENCY,POLY_HA,ADJ_HA,fire_area,latitude,longitude
2013,1434,Human,Full 75-100%,BC,1.87936124859,2.30697281275,1.8410258227352374,51.907372314765354,-127.66775201059781
2013,1435,Lightning,Full 75-100%,BC,4.85396856317,5.74418463526,4.84417124846336,49.26266865154626,-119.55247410158714
2013,1436,Human,Full 75-100%,BC,1.61355030706,1.99237086983,1.5925960357876796,50.779224165841455,-121.05898983557499
2013,1437,Lightning,Full 75-100%,BC,7.55717696858,8.79169024,7.465668708667678,50.651731429226416,-115.60611801621529
2013,1438,Lightning,Full 75-100%,BC,1.8267819251,2.24488672412,1.804319655189183,50.678823436887384,-120.85011713447444
2013,1439,Human,Full 75-100%,BC,3.32600797187,3.99382952157,3.199212274720245,55.131671685797414,-127.77748791412928
2013,1440,Human,Full 75-100%,BC,2.00172552676,2.45120538115,2.0010332078484434,49.044693546734116,-122.00741705124584
2013,1441,Human,Full 75-100%,BC,2.47262412345,3.00325958933,2.4458189680721003,50.46953142662526,-121.29961481266373
2013,1442,Lightning,Full 75-100%,BC,1.81146800355,2.22679103925,1.7951458987421374,50.21073168192092,-118.32368993834758
2013,1443,Lightning,Full 75-100%,BC,6.7912605956,7.93330089606,6.686443228261046,51.141278606983455,-117.80210600831344
2013,1444,Human,Full 75-100%,BC,2.37498002321,2.88914883173,2.3206760422023183,52.305749172145205,-125.3038284322773
2013,1445,Lightning,Full 75-100%,BC,1.23639898685,1.54243821334,1.2196905241735914,50.856454069727675,-117.82679205110526
2013,1446,Lightning,Full 75-100%,BC,3.15741507871,3.79900299106,3.0466080551753203,54.50849608225299,-125.42377422450467
2013,1447,Human,Full 75-100%,BC,0.965958931026,1.21658992682,0.920300170103101,57.32512620952545,-125.74054119390094
2013,1448,Lightning,Full 75-100%,BC,8.96122448398,10.3567735117,8.886484252782239,50.11711510398925,-117.288565500171
2013,1449,Lightning,Full 75-100%,BC,2.63639668907,3.19426398905,2.566693189715375,52.90691789761238,-121.22450815170608
2013,1450,Human,Full 75-100%,BC,4.25721933116,5.0635574024,4.235069128303357,49.686864107473056,-124.1090700786435
2013,1451,Human,Full 75-100%,BC,3.12005312893,3.75577376345,3.0352065015875125,53.0378815941555,-123.94538805089381
2013,1452,Human,Full 75-100%,BC,0.250586759453,0.332472011448,0.24545405759847022,51.920842530758485,-121.75206337482525
2013,1453,Lightning,Full 75-100%,BC,3.7632301538,4.4973569737,3.6197919241908036,55.13018592019617,-129.0881759485181
2013,1454,Lightning,Full 75-100%,BC,5.60183563059,6.59265660793,5.513762469000926,51.18453936061347,-121.05389542213872
2013,1455,Human,Full 75-100%,BC,2.05599035527,2.5150580351,1.982895823090084,54.600321244124345,-125.0745901146075
2013,1456,Lightning,Full 75-100%,BC,2.13088652135,2.60308088279,2.064752905859912,53.72849856371796,-121.22163810766895
2013,1457,Human,Full 75-100%,BC,1.15598554635,1.4458674856,1.156894379836234,48.89889405584952,-124.75964473236213
2013,1458,Lightning,Full 75-100%,BC,0.510930862399,0.659508571365,0.5059823156110029,50.30564235903334,-123.57312027532303
2013,1459,Human,Full 75-100%,BC,2.53069691848,3.07104288656,2.417930537797384,56.61343115607248,-129.64542316115399
2013,1460,Human,Full 75-100%,BC,2.671378811,3.23500257534,2.5561212925938404,56.265662950246934,-122.06551350981384
2013,1461,Lightning,Full 75-100%,BC,3.32658496795,3.99449563484,3.2348013946726017,53.10734053684378,-126.39615366939367
2013,1462,Human,Full 75-100%,BC,2.22625047691,2.71498667929,2.214929802373875,49.67091804040732,-119.44567485336155
2013,1463,Lightning,Full 75-100%,BC,0.00476453795484,0.00736583268562,0.004668148722282264,51.879961601390995,-118.28446190412929
2013,1464,Lightning,Full 75-100%,BC,4.61085026028,5.46730790685,4.55099827835773,50.77842408648726,-117.42561569657789
2013,1465,Lightning,Full 75-100%,BC,0.00536390273344,0.008254605322,0.005234742524899922,52.504693849769986,-122.57371483511585
2013,1466,Human,Full 75-100%,BC,3.33337481945,4.00233384598,3.1948925462696507,55.88835791028723,-120.87235174179217
2013,1467,Lightning,Full 75-100%,BC,0.330442038254,0.433767141379,0.32645982581037686,50.643406562648146,-118.3361273183829
2013,1468,Lightning,Full 75-100%,BC,1.03450040986,1.2994735332,0.9951572244012983,55.112357294202695,-128.18443066568616
2013,1469,Human,Full 75-100%,BC,1.00092934458,1.25890519099,0.9993714270822418,49.20211392091648,-115.15175550483329
2013,147,Lightning,Full 75-100%,BC,190.034429439,190.034429439,179.86284192534472,59.321955935134405,-121.92099157292408
2013,1470,Human,Full 75-100%,BC,9.59941491412,11.0649393058,9.295185628429916,53.85089603757779,-122.97979524047125
2013,1471,Lightning,Full 75-100%,BC,1.01881523799,1.28052549773,1.0168038888270043,49.256905626868104,-119.57064249475144
2013,1472,Lightning,Full 75-100%,BC,2.00571774663,2.45590522434,1.961570419204873,52.16634807013521,-120.79594926629872
2013,1473,Human,Full 75-100%,BC,0.731718701101,0.931501889519,0.7227650274653864,50.67024717532497,-121.802240352592
2013,1474,Human,Full 75-100%,BC,3.14023969474,3.77913286988,3.1086727585050355,50.35746069409642,-119.29503684903254
2013,1475,Human,Full 75-100%,BC,0.953191228543,1.20112599257,0.9284752251920967,52.81942462483719,-122.47631623527376
2013,1476,Human,Full 75-100%,BC,5.2482309418,6.19206757372,5.195672579703964,50.35212471514737,-121.3961226610336
2013,1477,Lightning,Full 75-100%,BC,1.04169093306,1.30815612937,1.0112206912110777,53.40234886876722,-123.79002634927345
2013,1478,Lightning,Full 75-100%,BC,5.0172239566,5.92980718738,4.953597479213378,50.73483461392925,-117.57082967904752
2013,1479,Human,Full 75-100%,BC,0.107924327351,0.147921933966,0.10573293362247672,51.89248564341363,-121.69222459680319
2013,1480,Lightning,Full 75-100%,BC,6.48638675958,7.59059933143,6.139518705440157,59.30347934991975,-125.20664136865703
2013,1481,Human,Full 75-100%,BC,0.346518751616,0.454037803535,0.33155614998820776,56.27398146205439,-129.11097299489415
2013,1482,Human,Full 75-100%,BC,3.22334752325,3.87524140076,3.2229506192634503,49.015865285641055,-119.72685959765165
2013,1483,Lightning,Full 75-100%,BC,2.30106102285,2.80264406492,2.245901484405796,52.48870027512545,-125.48306146453612
2013,1484,Lightning,Full 75-100%,BC,0.203668079895,0.272391804242,0.20124235810272142,50.62306414340571,-124.78703301257562
2013,1485,Lightning,Full 75-100%,BC,2.06243498903,2.5226369911,2.025086820885297,51.54844458277323,-121.93570613666668
2013,1486,Human,Full 75-100%,BC,1.35842981132,1.68853084789,1.3114454106380689,54.40783998405523,-125.93689659524293
2013,1487,Lightning,Full 75-100%,BC,2.11243171054,2.58140283556,2.08005506478934,51.12520464768819,-120.84826846246425
2013,1488,Human,Full 75-100%,BC,1.99847552953,2.44737905296,1.9809463470827926,50.1772408252229,-119.43692478601832
2013,1489,Human,Full 75-100%,BC,8.86426715839,10.2490180778,8.496726180474823,55.8697426997663,-121.59716647665924
2013,1490,Lightning,Full 75-100%,BC,5.77718754046,6.79094234537,5.595366314862956,53.80968502445986,-123.43637857106361
2013,1491,Lightning,Full 75-100%,BC,3.45889040717,4.14711955334,3.2727359655854618,59.43494643826014,-121.03123529092116
2013,1492,Human,Full 75-100%,BC,0.293496466475,0.387035784951,0.29284478524961927,49.28919935652708,-124.82749033142905
2013,1493,Lightning,Full 75-100%,BC,3.23271233917,3.88606513196,3.1384123945299676,53.38791269558587,-123.8994319398677
2013,1494,Human,Full 75-100%,BC,1.37368172733,1.70675355612,1.3706739942916062,49.287145558018544,-121.79995713139681
2013,1495,Lightning,Full 75-100%,BC,3.8605440422,4.6091119937,3.7592584722910964,52.87197526705067,-121.5653617205802
2013,1496,Lightning,Full 75-100%,BC,0.0411391464055,0.0585235673696,0.04090511912737878,49.75225350495968,-125.97399462391503
2013,1497,Lightning,Full 75-100%,BC,0.712272512014,0.907689157364,0.7109490987069593,49.241094514771255,-121.3843909595477
2013,1498,Lightning,Full 75-100%,BC,2.27948041095,2.77736896756,2.2792681057950754,49.012014976088544,-115.19535228208449
2013,1499,Human,Full 75-100%,BC,2.85665102152,3.45042547947,2.7769420993999896,53.16220884695222,-122.5276074506308
2013,1500,Human,Full 75-100%,BC,1.18008019724,1.47482983154,1.1354828870001907,55.06170200977954,-121.01327932539442
2013,1501,Human,Full 75-100%,BC,6.61232917648,7.7322419863,6.5449811090232535,50.376289791877745,-126.53879992984356
2013,1502,Human,Full 75-100%,BC,0.137814654161,0.187116340947,0.1342397111324409,52.82135097184938,-122.4638307011406
2013,1503,Lightning,Full 75-100%,BC,6.11674581684,7.17425691753,6.071099201365153,49.99543976958448,-117.44785869959702
2013,1504,Human,Full 75-100%,BC,2.67934229091,3.24427359565,2.67390895184666,49.26395392164921,-119.47732297291658
2013,1505,Lightning,Full 75-100%,BC,1.98455702791,2.43098962399,1.9778820293350539,49.439941508821036,-120.78158540567361
2013,1506,Lightning,Full 75-100%,BC,1.0408334254,1.30712080593,1.0227572727316367,51.43422344908721,-121.48893762176763
2013,1507,Human,Full 75-100%,BC,1.99632650806,2.44484880773,1.9820275774717901,49.95408425933297,-117.73035564589156
2013,1508,Lightning,Full 75-100%,BC,0.89844423671,1.13472569038,0.8881480129846564,50.558191384592234,-122.85287927683284
2013,1509,Human,Full 75-100%,BC,3.02341751002,3.64386931005,2.8980510205879795,55.87019755619226,-120.41028196340535
2013,1510,Human,Full 75-100%,BC,7.65915605738,8.90572094201,7.418435644227578,53.80163958647528,-125.82449267583308
2013,1511,Human,Full 75-100%,BC,3.4467749477,4.13315299281,3.381939302996641,51.65738854809742,-122.29126338399783
2013,1512,Human,Full 75-100%,BC,6.00955557876,7.05334478688,5.755635707109323,56.05330945734437,-122.11180736430178
2013,1513,Human,Full 75-100%,BC,0.244452840666,0.324643985715,0.24398955264569586,49.24646927045144,-124.93142647968551
2013,1514,Lightning,Full 75-100%,BC,5.18920747683,6.1251018629,5.150617981262452,49.99185167206282,-117.51932739711224
2013,1515,Lightning,Full 75-100%,BC,0.486552969081,0.629227497144,0.4795179763357598,50.99593308027714,-117.96281263251468
2013,1516,Human,Full 75-100%,BC,6.50211459406,7.60829358714,6.365649719515158,52.00144342561243,-123.15734419367202
2013,1517,Lightning,Full 75-100%,BC,10.2591314939,11.7950843721,9.732328803327592,58.55264147892229,-120.71507703548113
2013,1518,Human,Full 75-100%,BC,3.63717463337,4.35242881517,3.5683616074626925,51.67439507272553,-123.54687124601188
2013,1519,Human,Full 75-100%,BC,1.49153890697,1.84731046825,1.4265251957704717,56.3730274921319,-121.24831814870231
2013,1520,Human,Full 75-100%,BC,1.46776583798,1.81899424897,1.4632439884286557,49.40287185376788,-125.0235396029672
2013,1521,Human,Full 75-100%,BC,3.14271900536,3.78200143115,3.109955501903613,50.410402389887466,-121.37432315131346
2013,1522,Human,Full 75-100%,BC,1.55618319755,1.92422138003,1.5240010773972115,51.952316209375596,-123.1364782832698
2013,1523,Lightning,Full 75-100%,BC,8.4330131845,9.76917696512,8.330786147615367,50.65366225702591,-124.76317162882616
2013,1524,Human,Full 75-100%,BC,1.14780362705,1.4360273481,1.1236988947796722,52.00349718400993,-123.1438109677527
2013,1525,Lightning,Full 75-100%,BC,2.11208658465,2.58099736208,1.9993183481031782,59.27170368497114,-125.73589072580977
2013,1526,Human,Full 75-100%,BC,2.74601905065,3.32185674666,2.663407791352804,53.55340579742669,-122.63274676675407
2013,1527,Lightning,Full 75-100%,BC,1.79728401234,2.21002527042,1.7374731819814482,54.15237138693669,-124.14174441271845
2013,1528,Lightning,Full 75-100%,BC,6.0673121302,7.11850525355,5.8853390627054365,53.53669065196477,-121.46736937421002
2013,1529,Lightning,Full 75-100%,BC,1.13176710989,1.41673286127,1.0971134028589276,53.65147113948357,-123.134190889084
2013,1530,Human,Full 75-100%,BC,9.35677485533,10.7959154269,9.153873761782506,52.113581320079994,-123.2264412508936
2013,1531,Human,Full 75-100%,BC,2.26314385581,2.75822954487,2.1661157827350377,56.20040209154142,-121.49538845003855
2013,1532,Lightning,Full 75-100%,BC,0.734945185944,0.9354504861,0.7281712628994453,50.23967910787631,-125.29625364249908
2013,1533,Lightning,Full 75-100%,BC,1.84903633326,2.27117321169,1.8148246438594307,51.60948084221561,-122.5722188242087
2013,1534,Lightning,Full 75-100%,BC,6.95849496122,8.12103140632,6.8273297345014,51.66351590424717,-116.93265678685765
2013,1535,Lightning,Full 75-100%,BC,0.498111603329,0.643592213429,0.48399672088839063,53.23890937527152,-123.40841521890813
2013,1536,Lightning,Full 75-100%,BC,0.55891491324,0.718951817098,0.5449862083887321,52.64785240306406,-122.03302821675719
2013,1537,Human,Full 75-100%,BC,1.80307623659,2.21687241289,1.7425474358714221,54.20877466501326,-124.24834466480279
2013,1538,Human,Full 75-100%,BC,2.58276157459,3.13176235942,2.490976549778011,54.59737580470733,-124.59637373704967
2013,1539,Lightning,Full 75-100%,BC,2.23406274075,2.72414575509,2.201320531585367,51.02512486972267,-120.7916581544543
2013,1540,Lightning,Full 75-100%,BC,3.14337451496,3.78275984087,3.0537087212506036,53.27245964815299,-121.18623243125435
2013,1541,Human,Full 75-100%,BC,0.297037134246,0.391523685163,0.29407124559987335,50.34796588760305,-120.38829553962469
2013,1542,Human,Full 75-100%,BC,2.86954775976,3.46540052048,2.746475695477781,56.20425252695508,-120.61154416595461
2013,1543,Lightning,Full 75-100%,BC,1.91287167857,2.3465071205,1.8750708946708208,51.80640590387967,-120.36284477570655
2013,1544,Lightning,Full 75-100%,BC,0.259054727343,0.343266613567,0.25756782021098096,49.759563213626784,-122.95241738213481
2013,1545,Lightning,Full 75-100%,BC,6.04302533449,7.09110801957,5.914545208163294,52.04525693039071,-121.85151259538473
2013,1546,Lightning,Full 75-100%,BC,1.4210340345,1.76327988058,1.3916667757378551,51.950021369342984,-125.21459857284542
2013,2111,Undefined,Full 75-100%,BC,25.126173922,25.126173922,24.712302396751657,51.29775278433982,-124.14371217779494
2013,2117,Lightning,Full 75-100%,PC-GL,80.3075851531,85.2834575126,79.01540261464167,51.24003632505094,-117.32383336338381
2013,212,Undefined,Full 75-100%,BC,25.1298162781,25.1298162781,23.92746335567674,57.4861141515679,-123.35774508608556
2013,2122,Undefined,Full 75-100%,BC,3.06231366058,3.06231366058,3.0301458241397623,50.42162546286759,-117.596594114417
2013,2156,Lightning,Full 75-100%,PC-KO,0.19911552013,0.266535469655,0.19665209481601176,50.689844749356226,-115.90681065686884
2013,2158,Lightning,Full 75-100%,PC-KO,0.00995561985601,0.0149596010104,0.009825680180900749,50.788206889998435,-115.96811636705164
2013,2159,Undefined,Full 75-100%,PC-KO,127.1591917,132.664451253,125.37827874002483,50.92882825782745,-115.86468900477625
2013,2163,Lightning,Full 75-100%,PC-GL,0.0105608848,0.0158329913,0.010398415038690142,51.12729938472875,-117.597103927946
2013,2164,Human,Full 75-100%,PC-YO,0.0011944535604,0.00194784674908,0.0011741397515531717,51.37999687160782,-116.53000809568375
2013,2165,Lightning,Full 75-100%,PC-RE,0.1055992345,0.1448568259,0.1040204633944375,51.06709890299376,-118.15740564651101
2013,2166,Lightning,Full 75-100%,PC-GL,0.1056132796,0.1448753488,0.10395467939138191,51.17979941311484,-117.48670394501944
2013,2167,Lightning,Full 75-100%,PC-GL,1.0956834978,1.3732796978,1.078001284350469,51.24688417014568,-117.59455137375014
2013,2176,Lightning,Full 75-100%,PC-RE,0.01056027,0.0158321053,0.010397447907926445,51.131999093141445,-117.92710488688363
2013,220,Human,Full 75-100%,BC,5.03678591884,5.95203349481,4.831372908116593,55.714477620502485,-128.78641869762077
2013,223,Human,Full 75-100%,BC,1.99677906654,2.44538165615,1.9170875090425958,55.51926750186403,-128.76459526523402
2013,302,Human,Full 75-100%,BC,11.5428375582,13.2107465153,11.044483184604422,56.272656011379915,-121.2329034368753
2013,320,Human,Full 75-100%,BC,100.494907307,105.80214985,96.27605288146025,55.989627452432586,-121.27582473453576
2013,335,Lightning,Full 75-100%,BC,7.46586870282,8.68954103947,7.178783145987811,55.20217406128057,-123.62438448767581
2013,355,Human,Full 75-100%,BC,15.2551193849,17.2725916171,14.734591263198789,54.316237232209176,-126.11304953223835
2013,391,Lightning,Full 75-100%,BC,9.28732277339,10.7188621072,8.98022721662662,54.11154517832691,-125.84065913931921
2013,404,Human,Full 75-100%,BC,282.004450321,285.309054409,272.42280278651936,54.287961196305496,-124.81814723133529
2013,459,Lightning,Full 75-100%,BC,3354.45714744,3084.52118298,3258.556107044901,53.283867918229426,-126.12678453919644
2013,474,Human,Full 75-100%,BC,24.3811235349,27.1105313325,23.58204810316073,54.055651808759855,-122.91162285408569
2013,523,Lightning,Full 75-100%,BC,927.022311683,927.022311683,903.5714521802017,52.71155927572728,-125.07981883302436
2013,525,Lightning,Full 75-100%,BC,183.69869399,188.950672031,177.85741775070588,53.87072432901273,-120.7916303276193
2013,531,Lightning,Full 75-100%,BC,460.390273337,457.058640443,446.76884541671706,53.463028661518564,-121.85222890878588
2013,559,Lightning,Full 75-100%,BC,81.5388740004,81.5388740004,79.94605299026122,51.77076338607188,-126.3614871856233
2013,568,Lightning,Full 75-100%,BC,16.8718743619,19.0290530706,16.40889071454468,53.081093477152365,-121.6958567067742
2013,583,Human,Full 75-100%,BC,3.23799104531,3.89216565775,3.1526328912124906,52.89354466872396,-121.73442361270227
2013,613,Lightning,Full 75-100%,BC,404.887244143,403.954704417,394.07532696902746,52.959960040087665,-119.98966930179164
2013,617,Human,Full 75-100%,BC,156.988038444,162.458345042,153.9667215814723,51.725392401550174,-124.20024514608066
2013,618,Lightning,Full 75-100%,BC,795.554264739,773.303065784,775.0237400734314,52.79834146569733,-120.17644530530309
2013,655,Lightning,Full 75-100%,BC,74.0664400873,78.9015302517,72.28948560706458,52.49201800998977,-119.41407065672007
2013,660,Human,Full 75-100%,BC,19.2058467546,21.5534136923,19.014561630933446,50.34437899669815,-126.5548324212179
2013,683,Human,Full 75-100%,BC,30.4028519528,33.5196720971,30.15774032586801,50.07843367808249,-126.01271815663702
2013,684,Human,Full 75-100%,BC,93.4071286256,98.6179810747,92.70866816894849,49.99752400648581,-126.068810407365
2013,689,Human,Full 75-100%,BC,29.9322222651,33.0206663104,29.756637033332396,49.776744055647356,-126.52003245414257
2013,695,Lightning,Full 75-100%,BC,8.34986359958,9.67655188087,8.236628442560942,50.86339457625394,-122.67232820521278
2013,722,Human,Full 75-100%,BC,12.6552808479,14.4326040543,12.456336004573627,51.18425504447687,-119.82593071571166
2013,751,Lightning,Full 75-100%,BC,68.8213826229,73.5221447312,67.86093844814516,50.92143604952292,-120.17692066594434
2013,756,Human,Full 75-100%,BC,4.64685346895,5.50834521925,4.590517738657682,50.6538415604174,-120.9732491593024
2013,820,Human,Full 75-100%,BC,44.8254254501,48.6859745743,44.888947211104515,48.81747575313766,-124.88086410099683
2013,821,Human,Full 75-100%,BC,128.126300853,133.634356211,127.14437049119468,50.0232406945114,-120.87327317024183
2013,826,Undefined,Full 75-100%,PC-KO,397.81550575,397.81550575,391.70678595482065,51.12953048141149,-116.17397953166831
2013,847,Human,Full 75-100%,BC,85.4583255346,90.5359104928,84.57950537356615,50.39026033501432,-118.16382382934097
2013,853,Lightning,Full 75-100%,BC,9.7480238133,11.2295774602,9.639797250128947,50.50695234123421,-117.37725276295134
2013,867,Human,Full 75-100%,BC,6.20410598523,7.27273992426,6.174180765555448,49.63528463340611,-120.13887228757191
2013,884,Human,Full 75-100%,BC,15.5761597086,17.6219223748,15.403794949307752,50.501734782436394,-115.60919087704009
2013,902,Lightning,Full 75-100%,BC,64.474852126,69.052337971,64.16913870424705,49.62464469560289,-117.62740188455597
2013,905,Human,Full 75-100%,BC,7.62947265088,8.87253570982,7.591715417493591,49.65256130060499,-117.17653079812092
2014,1035,Human,Full 75-100%,BC,6.05282558859,7.102163914,6.0390665683775335,49.29802945682284,-121.8317771827478
2014,1166,Lightning,Full 75-100%,BC,1966.9547463,1846.31240526,1949.3470548853215,50.202499041782374,-115.65385291158388
2014,1182,Lightning,Full 75-100%,BC,1221.62949751,1167.97092477,1210.8965405354816,50.17927366506183,-115.41084920984567
2014,1220,Lightning,Full 75-100%,BC,720.913919949,703.419317636,714.5877382149841,50.17779134007612,-115.16200194732212
2014,1229,Human,Full 75-100%,BC,121.385702421,126.868269543,121.29094935274944,49.10106133135822,-119.47109189591689
2014,1246,Lightning,Full 75-100%,BC,251.685436367,255.754771522,249.6026637324288,50.108069788717664,-115.07709456214138
2014,191,Lightning,Full 75-100%,BC,2102.84434042,2102.84434042,1991.9271703125023,59.03423834406206,-128.4280393886629
2014,197,Undefined,Full 75-100%,BC,382.745755629,434.666687302,362.5000000000732,59.08838613743548,-127.9411364646023
2014,2150,Human,Full 75-100%,BC,26.5973157941,29.4757040264,26.53374043484914,49.31162218473067,-119.65695755428911
2014,2151,Lightning,Full 75-100%,BC,7358.24634971,7358.24634971,7009.797869531198,57.34930395390839,-120.41023834972081
2014,2152,Human,Full 75-100%,BC,18.2706344838,20.5434213053,18.24718669691045,49.166504280702576,-115.10437971111786
2014,2153,Lightning,Full 75-100%,BC,12.6111477964,14.384211721,12.58235085017136,49.29750680308417,-115.19995945728434
2014,2154,Lightning,Full 75-100%,BC,84.87402468,89.9406995889,84.69308641223891,49.27761507287001,-116.99099799570465
2014,2155,Lightning,Full 75-100%,BC,676.592478802,661.79172228,673.0226160799814,49.69676712357362,-115.43179579204838
2014,2156,Lightning,Full 75-100%,BC,22.540672494,25.1400685935,22.47818753293414,49.362004185490136,-117.0976944299817
2014,2157,Lightning,Full 75-100%,BC,30.373374933,33.4884265899,30.246039052404516,49.550930587557154,-116.34977110657717
2014,2158,Lightning,Full 75-100%,BC,89.7402193042,94.8930343775,89.38962585038814,49.51274868767908,-117.5644982089831
2014,2159,Human,Full 75-100%,BC,24.1468344022,26.8600198259,24.133481620927004,49.07152404391148,-119.55870586570637
2014,2160,Lightning,Full 75-100%,BC,15.2900319203,17.3105943268,15.211356240782447,49.67910393449348,-117.35315615944124
2014,2161,Lightning,Full 75-100%,BC,127.511648502,133.017959819,126.47572441874873,50.08705605495667,-115.57072883577308
2014,2162,Human,Full 75-100%,BC,81.4132789646,86.4120540719,81.32735034038573,49.13680509610057,-119.74867485857229
2014,2163,Lightning,Full 75-100%,BC,14.9590775248,16.9502108432,14.869585286663161,49.79257250174489,-117.0052998485707
2014,2164,Lightning,Full 75-100%,BC,17.433357817,19.6375038899,17.42874944346931,49.034148722168254,-120.42173463860634
2014,2165,Lightning,Full 75-100%,BC,28.5137839968,31.5148524145,27.42447885996105,55.14876187681361,-126.96075101800359
2014,2166,Human,Full 75-100%,BC,10.8445053903,12.4414304053,10.826002696947544,49.221770358139196,-119.81311840010139
2014,2167,Lightning,Full 75-100%,BC,14.3068005365,16.2390241441,14.213128022098177,49.8696698600377,-117.37635375211137
2014,2168,Lightning,Full 75-100%,BC,188.606894632,193.801917344,187.32638310284426,49.90280976269599,-117.25503521443518
2014,2169,Lightning,Full 75-100%,BC,66.0905777981,70.7152063583,65.5069094711661,50.18563591222809,-116.6205857122229
2014,2170,Lightning,Full 75-100%,BC,37.0514839868,40.5393557712,36.98379997226196,49.237590465835666,-120.40307107776204
2014,2171,Lightning,Full 75-100%,BC,238.551587235,242.910388436,235.82743070363944,50.55241468494874,-115.6194728228256
2014,2172,Lightning,Full 75-100%,BC,12.0719452494,13.7924357269,11.984350769839947,49.96696041017182,-118.41105979916513
2014,2173,Human,Full 75-100%,BC,39.2652775954,42.8654534738,39.12719187111715,49.46075840600012,-119.72282696197178
2014,2174,Human,Full 75-100%,BC,349.070264275,350.265359264,347.93830802497945,49.42434963162634,-119.800943104866
2014,2175,Lightning,Full 75-100%,BC,101.044752123,106.358637148,100.76592061200296,49.388899664219934,-119.9978033593473
2014,2176,Lightning,Full 75-100%,BC,909.059914157,879.098271295,895.8604327560987,51.00493920167967,-116.91163902822052
2014,2177,Human,Full 75-100%,BC,181.448178265,186.724606515,180.7365948160713,49.5142986027205,-120.48273712452513
2014,2177,Lightning,Full 75-100%,BC,1.19326075574,1.49066349504,1.1886031267508446,49.511838680371675,-120.48300384081043
2014,2178,Human,Full 75-100%,BC,245.626891685,249.833052937,244.02519141431344,49.86603692532204,-119.6373037561186
2014,2179,Human,Full 75-100%,BC,25.5642295878,28.3741566744,25.408408948876218,49.80793054431516,-119.71350811798142
2014,2180,Human,Full 75-100%,BC,19.7514302623,22.1417403207,19.58420965062319,50.13465639475204,-120.84018027758178
2014,2181,Human,Full 75-100%,BC,388.255837583,387.989038714,386.34017474223606,49.65014251045043,-120.41060453029904
2014,2182,Lightning,Full 75-100%,BC,395.05290588,394.517152397,392.7525607797669,49.77151595719339,-121.04762023925716
2014,2183,Lightning,Full 75-100%,BC,110.241500118,115.649658497,109.00003294562124,50.52971220064598,-118.49705759004684
2014,2184,Lightning,Full 75-100%,BC,36.0165724599,39.4501218219,35.760744798186046,49.94796837403712,-121.66427768003858
2014,2185,Lightning,Full 75-100%,BC,793.466502369,771.351903289,787.799178418256,49.94857609609287,-121.94444692589896
2014,2186,Lightning,Full 75-100%,BC,103.191007034,108.529708175,102.41575595491115,50.00237213575554,-121.99622837457296
2014,2187,Human,Full 75-100%,BC,12.1924395408,13.9247654103,11.980827842279751,51.43256649560595,-124.0642231416099
2014,2188,Human,Full 75-100%,BC,15.2579751022,17.2757002252,15.092412905271686,50.47099531789528,-120.33097279561137
2014,2189,Human,Full 75-100%,BC,1253.68536699,1197.42141833,1241.588351669107,50.30051318537869,-121.57309346877953
2014,2190,Human,Full 75-100%,BC,21.6632288688,24.1984830593,21.440746605211352,50.38833026401929,-121.66768158812583
2014,2191,Lightning,Full 75-100%,BC,96.455580115,101.710378603,95.46106843342835,50.39408298983581,-121.80869800538875
2014,2192,Human,Full 75-100%,BC,94.1471728821,99.369046919,93.2326285744871,50.309643677682296,-122.70695069462836
2014,2193,Human,Full 75-100%,BC,12.1632910364,13.8927584787,12.004887900755374,50.78458362576433,-121.12380031415351
2014,2194,Human,Full 75-100%,BC,40.3790744672,44.033821731,39.5741946354175,51.83361206739356,-117.81189722560752
2014,2195,Human,Full 75-100%,BC,263.887664165,267.664873394,261.28341959804845,50.331502331715065,-123.5464902581371
2014,2196,Lightning,Full 75-100%,BC,48.7540809448,52.7816000544,47.75261138468783,51.930100547665845,-118.38915206717654
2014,2197,Lightning,Full 75-100%,BC,33.3936530922,36.6840269415,32.694685575265,51.992353284954575,-118.60673908808958
2014,2198,Human,Full 75-100%,BC,17.2434224169,19.4317665021,17.01836147186453,50.788808998517595,-121.98222039525997
2014,2199,Lightning,Full 75-100%,BC,163.065933297,168.500875384,161.1286791307974,50.61870849305848,-122.6397414044783
2014,2200,Human,Full 75-100%,BC,66.289815569,70.9201479699,65.79703959799441,49.991450062599654,-126.1222958170515
2014,2201,Lightning,Full 75-100%,BC,88.329571448,93.4585075509,86.3761264751032,52.183339414101454,-119.40950285594307
2014,2202,Human,Full 75-100%,BC,14.911937265,16.8988539035,14.58858885790366,52.113405905469584,-122.00078266772249
2014,2203,Lightning,Full 75-100%,BC,12.9863686667,14.7954391197,12.683876864361505,52.3762016837133,-119.13880849090448
2014,2204,Lightning,Full 75-100%,BC,15.380338443,17.4088785387,15.09817191013034,51.58515689428466,-122.30486830582886
2014,2205,Human,Full 75-100%,BC,165.807942014,171.224066312,164.15076817481142,50.34928943577997,-126.88066202334328
2014,2206,Lightning,Full 75-100%,BC,12.701305304,14.4830633962,12.380237124072865,52.70838869788034,-119.1400612191424
2014,2207,Human,Full 75-100%,BC,105.716748753,111.082425637,103.48873640795298,52.01545053978732,-123.18297309134834
2014,2208,Lightning,Full 75-100%,BC,452.626435065,449.645967958,441.17855373625855,52.711033422347384,-121.03737710655787
